state_code,city,name,category_code,status,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,acq/closed
NY,New York,Oberon Media,games_video,acquired,1/1/2003,,10/6/2008,11/10/2010,5.7671,7.863,9.2575,9.2575,16,2,36000000,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1
CA,Pleasanton,Arroyo Video Solutions,games_video,acquired,1/1/2002,,3/2/2005,3/2/2005,3.1671,3.1671,3.055353048,4.754422568,4,1,12000000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,1,1
CA,San Diego,Aragon Pharmaceuticals,biotech,acquired,1/1/2009,,5/27/2009,10/4/2012,0.4,3.7589,3,3,15,4,122000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2.5,1,1
NY,New York,#waywire,news,acquired,6/1/2012,,6/30/2012,6/30/2012,0.0795,0.0795,0.5014,1.3781,8,1,1750000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1
NY,New York,Feedtrace,web,acquired,8/10/2009,,3/1/2010,3/1/2010,0.5562,0.5562,-0.0247,1.9288,3,1,130000,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
OH,Cleveland,Five Star Technologies,other,closed,1/1/1999,2/2/2012,11/30/2006,11/24/2009,7.9178,10.9041,3.055353048,4.754422568,4,3,13222860,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0
IN,Indianapolis,Vontoo,public_relations,closed,1/1/2005,10/31/2012,2/17/2009,2/24/2011,4.1315,6.1507,5.5699,6.1096,10,2,2192000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,0
MA,Cambridge,Allurent,web,acquired,1/1/2005,,2/22/2010,2/22/2010,5.1452,5.1452,2,2,4,1,2000000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
CA,Emeryville,Quantivo,analytics,acquired,1/1/2005,,1/9/2008,12/16/2009,3.0219,4.9589,6.5836,6.6822,11,2,9400000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,1
CA,Mountain View,Crossing Automation,semiconductor,acquired,1/1/2003,,5/5/2008,3/23/2010,5.3452,7.2274,3.055353048,4.754422568,2,4,13045000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,1,1
CA,San Francisco,Scrapblog,web,acquired,1/1/2006,,3/6/2006,2/5/2010,0.1753,4.0986,0.7342,5.0493,8,4,10000000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.25,1,1
CA,San Mateo,Yield Software,advertising,acquired,1/1/2007,,6/4/2008,6/4/2008,1.4247,1.4247,1,1,7,1,6000000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1
PA,Lancaster,FlyCast,mobile,closed,1/1/2006,1/1/2013,1/1/2008,7/22/2009,2,3.5562,4.5699,4.5699,3,2,2100000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0
WA,Seattle,Off & Away,travel,acquired,12/1/2009,,5/3/2010,10/21/2010,0.4192,0.8877,0.0849,1.863,3,2,3250000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
CA,San Jose,CypherMax,hardware,closed,1/1/2000,9/10/2012,7/27/2006,2/25/2007,6.5726,7.1562,3.055353048,4.754422568,1,3,148000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.5,1,0
CA,Thousand Oaks,Nexsan,hardware,acquired,1/1/2000,,12/1/2003,4/18/2009,3.9178,9.3014,10.7507,10.7507,10,2,24500000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2,1,1
UT,Provo,Tipping Bucket,enterprise,closed,4/8/2009,1/1/2012,4/1/2009,3/1/2010,-0.0192,0.8959,1.063,1.063,4,2,72000,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CA,Palo Alto,Qlusters,other,closed,1/1/2001,9/11/2008,8/8/2007,8/8/2007,6.6027,6.6027,4.0027,4.0027,3,1,10360000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,1,0
NY,New York,Producteev,software,acquired,7/8/2008,,7/15/2008,2/1/2010,0.0192,1.5699,2.4849,4.8712,12,3,1310000,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1
NY,New York,SpinTheCam,games_video,closed,2/12/2010,2/17/2012,1/1/2010,1/1/2010,-0.1151,-0.1151,0.0466,0.0466,1,1,150000,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
CA,Los Gatos,Amalfi Semiconductor,semiconductor,acquired,1/1/2003,,2/1/2006,4/24/2012,3.0877,9.3178,0.4959,9.5315,5,3,64000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,3.3333,1,1
OH,Columbus,Dormzy,ecommerce,closed,5/1/2010,3/1/2013,5/1/2010,5/1/2010,0,0,0,0,2,1,250000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
CA,Pasadena,iChange,health,acquired,1/1/2008,,10/1/2007,2/1/2010,-0.2521,2.0877,1.4164,1.4164,6,3,1830000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1
OR,Portland,AppFog,enterprise,acquired,8/1/2010,,1/1/2011,8/10/2011,0.4192,1.0247,0.7726,2.1699,10,2,9800000,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4.5,1,1
CA,San Francisco,HotPads,web,acquired,5/4/2005,,3/1/2007,3/1/2007,1.8247,1.8247,3.8959,5.9068,15,1,2300000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
WA,Redmond,Sampa,web,closed,3/1/2005,7/17/2009,8/1/2007,4/2/2008,2.4192,3.0904,-0.1616,3.9699,3,2,1310000,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CA,San Francisco,DanceJam,games_video,closed,4/1/2007,1/1/2011,5/1/2007,2/1/2008,0.0822,0.8384,0,4.1836,4,2,4500000,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.5,1,0
CA,Foster City,Right90,software,acquired,1/1/2003,,2/28/2005,9/23/2008,2.1616,5.7315,5.0027,5.0027,5,3,22000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,1
CA,San Francisco,SocialMedia.com,advertising,acquired,1/1/2007,,9/1/2007,1/29/2009,0.6658,2.0795,3.0301,4.2877,23,3,10000000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2.6667,1,1
NY,New York,BuyWithMe,ecommerce,acquired,3/1/2009,,1/20/2010,6/1/2011,0.8904,2.2521,2.6603,2.7534,21,4,36500000,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1.5,1,1
CO,Denver,Photobucket,web,acquired,6/1/2003,,3/1/2005,5/14/2013,1.7507,9.9589,9.3425,10.4603,35,7,33672656,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,1,1
CA,Cupertino,XtremIO,enterprise,acquired,1/1/2009,,11/11/2009,12/5/2011,0.8603,2.926,3,3,4,3,19000000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1
CA,Sunnyvale,Level 5 Networks,semiconductor,acquired,1/1/2002,,6/20/2005,6/20/2005,3.4685,3.4685,2,2,3,1,30000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1,1
CA,Mountain View,Votizen,web,acquired,3/19/2009,,9/23/2010,2/24/2012,1.5151,2.937,2.6384,3.8164,6,2,2250000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.5,1,1
CA,Arcadia,Siimpel Corporation,hardware,acquired,1/1/2000,,11/11/2005,12/16/2009,5.8658,9.9644,8.1699,8.1699,7,6,53818873,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4.25,1,1
CA,San Mateo,TalkPlus,web,closed,2/1/2004,5/7/2008,10/1/2006,10/1/2006,2.6658,2.6658,3.055353048,4.754422568,6,1,5500000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
WA,Bellevue,Napera Networks,network_hosting,acquired,12/1/2006,,11/29/2008,11/29/2008,1.9973,1.9973,-0.0822,3.5205,3,1,6000000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1
CA,Redwood City,NebuAd,advertising,closed,1/1/2006,5/20/2009,7/1/2007,9/1/2007,1.4959,1.6658,0,7.5233,2,2,30150000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.5,1,0
CA,Brisbane,Tercica,biotech,acquired,1/1/2002,,10/14/2005,7/6/2007,3.7863,5.5123,3.055353048,4.754422568,11,2,83000000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
NY,New York,Robotgalaxy,games_video,closed,1/1/2006,12/9/2012,1/1/2007,9/16/2008,1,2.7096,3.055353048,4.754422568,1,2,12000000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
CA,Sunnyvale,PasswordBank,software,acquired,1/1/2008,,3/1/2008,7/1/2009,0.1644,1.4986,3.1644,5.5479,6,2,3500000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
CA,Palo Alto,SnapTell,software,acquired,1/1/2006,,6/7/2007,6/7/2007,1.4301,1.4301,2.3452,3.4575,5,1,4000000,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1
CA,Yorba Linda,Gigi Hill,manufacturing,closed,1/1/2009,7/16/2013,6/15/2011,8/8/2012,2.4521,3.6027,3.055353048,4.754422568,9,2,4000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
CA,Sunnyvale,CloudShield Technologies,software,acquired,1/1/2000,,10/28/2005,9/17/2007,5.8274,7.7151,10.0082,10.0082,11,2,25000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5,1,1
NY,New York,Instinctiv,mobile,acquired,8/1/2007,,6/1/2008,5/5/2011,0.8356,3.7616,0.9041,0.9041,5,3,1420698,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1
CA,Campbell,Anchor Bay Technologies,semiconductor,acquired,10/1/2001,,5/16/2003,1/29/2007,1.6219,5.3315,-3.7507,-3.7507,5,2,10000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,1,1
CA,Palo Alto,Waze,transportation,acquired,1/1/2007,,3/1/2008,10/18/2011,1.1644,4.7973,2.326,6.9041,18,3,67000000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,1,1
CA,San Carlos,Aster Data Systems,analytics,acquired,7/1/2005,,11/1/2005,9/22/2010,0.337,5.2301,4.1726,5.7205,13,4,53000000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,4.5,1,1
CA,Los Angeles,Diversion,games_video,closed,5/1/2010,6/1/2012,10/18/2010,7/22/2011,0.4658,1.2247,0,1.2247,5,2,300000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1,0
CA,Palo Alto,Codesion,software,acquired,1/1/2002,,9/1/2007,7/1/2010,5.6685,8.5014,6.7534,8.0932,4,3,1400000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
CA,San Francisco,Xoopit,web,acquired,1/1/2004,,12/1/2006,4/2/2008,2.9178,4.2548,2.0027,7.1699,4,2,6500000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1
CA,San Francisco,One Block Off the Grid (1BOG),cleantech,acquired,11/1/2008,,2/11/2010,2/11/2010,1.2795,1.2795,2.7041,3.5836,8,1,5000000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1
WA,Seattle,Appature,enterprise,acquired,1/1/2007,,12/7/2009,7/13/2012,2.9342,5.5342,3.9178,6.1973,6,2,9600000,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1
WA,Bellevue,Action Engine,mobile,acquired,2/1/2000,,5/1/2000,7/1/2007,0.2466,7.4164,3.9178,10.9233,9,5,58200000,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1.4,1,1
MA,Acton,Blackwave,network_hosting,acquired,1/1/2006,,12/1/2006,9/30/2009,0.9151,3.7479,0.5808,4.8822,14,3,28000000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.6667,1,1
TX,Dallas,SoftLayer,network_hosting,acquired,1/1/2005,,9/30/2009,3/25/2010,4.7479,5.2301,5.8548,7.7562,10,2,30000000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
CA,Palo Alto,Mytopia,games_video,acquired,1/1/2007,,1/1/2008,3/1/2009,1,2.1644,4.3644,5.3342,10,2,3500000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,1
MA,Newton,JackPot Rewards,web,closed,1/1/2008,1/1/2012,2/1/2008,2/1/2008,0.0849,0.0849,-1,0.1342,7,1,16700000,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0
AZ,Tempe,Andigilog,semiconductor,closed,1/1/1996,7/8/2012,2/20/2007,2/20/2007,11.1452,11.1452,3.055353048,4.754422568,0,1,18000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,1,0
CA,Sunnyvale,BARRX Medical,medical,acquired,1/1/2003,,7/14/2010,7/14/2010,7.537,7.537,7.0055,7.0055,6,1,15000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,1,1
CA,Santa Clara,Power Analog Microelectronics,hardware,closed,1/1/2004,9/18/2012,12/1/2007,12/1/2007,3.9178,3.9178,3.055353048,4.754422568,2,2,12000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,4,1,0
OH,Toledo,Classiphix,ecommerce,closed,9/19/2009,5/1/2013,1/1/2011,1/1/2011,1.2849,1.2849,0,0,1,1,15000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
WA,Seattle,StartupDigest,news,acquired,11/16/2009,,3/9/2011,3/9/2011,1.3096,1.3096,1.3096,2.8822,11,1,200000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
CA,Carlsbad,WiLinx,semiconductor,closed,1/1/2003,1/4/2012,1/10/2007,1/10/2007,4.0274,4.0274,3.055353048,4.754422568,0,1,15000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
CA,San Francisco,Cohuman,enterprise,acquired,10/9/2009,,9/9/2009,1/1/2011,-0.0822,1.2301,0.3151,1.2986,4,2,1400000,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1
NY,New York,Correlix,enterprise,closed,1/1/2006,5/1/2013,2/19/2005,2/14/2012,-0.8658,6.1233,5.0027,5.0027,5,4,11400000,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,1,0
CA,Fremont,Redwood Systems,cleantech,acquired,1/1/2008,,10/3/2008,5/30/2012,0.7562,4.4137,2.7836,4.0027,14,4,34250000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.25,1,1
TX,Austin,OtherInbox,messaging,acquired,1/1/2008,,1/1/2008,9/20/2010,0,2.7205,1.0027,5.9479,4,4,3800000,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.75,1,1
CA,San Mateo,M-Factor,software,acquired,1/1/2003,,6/14/2007,2/10/2009,4.4521,6.1151,6.5863,6.5863,3,2,10100000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,1,1
CA,Santa Clara,Athena Design Systems,software,closed,1/1/2003,1/1/2012,1/29/2007,1/29/2007,4.0795,4.0795,3.055353048,4.754422568,0,1,4000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0
CA,San Mateo,Servo Software,software,acquired,1/1/2008,,12/15/2009,12/15/2009,1.9562,1.9562,1.9562,2.0027,11,1,3011408,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
CA,San Mateo,Levanta,software,closed,1/1/1998,5/9/2008,9/23/2007,9/23/2007,9.7315,9.7315,6.0027,6.0027,2,1,8000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0
CA,San Mateo,EdgeSpring,analytics,acquired,7/1/2010,,7/1/2010,5/17/2013,0,2.8795,2.3397,2.3397,15,2,12700000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.5,1,1
CA,Torrance,DotSpots,public_relations,closed,9/1/2007,4/15/2012,9/1/2007,9/1/2007,0,0,0.3342,3.2219,5,1,300000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0
CA,San Francisco,about.me,web,acquired,2/5/2013,,2/5/2013,2/5/2013,0,0,-1.8027,-0.0959,21,1,5675000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1
CA,Santa Monica,Republic Project,advertising,acquired,8/1/2008,,9/1/2012,9/1/2012,4.0877,4.0877,4.6685,5.1863,13,1,1000000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,1,1
FL,Altamonte Springs,Hit Systems,enterprise,closed,9/1/2008,1/10/2013,9/1/2008,9/1/2008,0,0,3.055353048,4.754422568,2,1,125000,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
CT,Westport,Yamisee,web,closed,1/1/2010,7/1/2013,3/24/2010,12/15/2010,0.2247,0.9534,0.5808,1.0685,2,2,700000,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.5,0,0
WA,Seattle,Thinkfuse,enterprise,acquired,8/1/2010,,11/1/2010,3/24/2011,0.2521,0.6438,1.2685,1.7479,6,2,532000,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1
CA,Palo Alto,EchoSign,web,acquired,7/15/2005,,10/1/2005,10/1/2007,0.2137,2.2137,4.6301,5.5534,8,2,8500000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
WA,Seattle,PI Corporation,network_hosting,acquired,1/1/2003,,7/27/2006,7/27/2006,3.5699,3.5699,5.8795,9.3808,2,1,9400000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
RI,Providence,"MoveableCode, Inc.",mobile,closed,1/1/2010,1/14/2012,1/1/2009,4/1/2012,-1,2.2493,1.7479,1.7479,3,2,350000,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
NY,New York,Daylife,enterprise,acquired,4/1/2006,,6/1/2007,6/16/2009,1.1671,3.211,0.7534,2.811,16,2,12300000,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1.5,1,1
MA,Chelmsford,Desktone,network_hosting,acquired,1/1/2006,,7/30/2007,12/16/2011,1.5753,5.9589,4.4164,4.4164,6,5,25413298,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,3,1,1
CA,San Francisco,Pulse,news,acquired,5/1/2010,,10/6/2010,6/16/2011,0.4329,1.126,2.6904,3.5397,23,2,9800000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.5,1,1
CA,San Francisco,Opzi,games_video,closed,5/1/2010,7/1/2013,1/1/2010,9/1/2010,-0.3288,0.337,0.4082,0.8712,5,2,1015000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,1,0
CO,Boulder,Standing Cloud,enterprise,acquired,1/1/2009,,1/1/2009,6/21/2012,0,3.4712,0,1.9123,4,5,10000003,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1.5,1,1
IL,Chicago,Where I've Been,travel,acquired,6/8/2007,,3/15/2008,4/15/2010,0.7699,2.8548,-0.4329,2.8521,3,2,1750000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1
CA,San Francisco,HipChat,messaging,acquired,9/1/2009,,8/10/2010,8/10/2010,0.9397,0.9397,1.4959,3.8164,4,1,100000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,1,1
CA,Palo Alto,ScaleIO,software,acquired,1/1/2011,,12/4/2012,12/4/2012,1.926,1.926,1.6685,2.4658,1,1,12000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1
NY,New York,GroupMe,messaging,acquired,5/1/2010,,8/25/2010,1/4/2011,0.3178,0.6795,0.7945,2.8521,16,2,11450000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,8.5,1,1
CA,San Francisco,WeAre.Us,advertising,closed,12/1/2007,4/23/2012,8/1/2008,8/1/2008,0.6685,0.6685,-0.9151,0.863,7,1,50000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0
CA,Santa Clara,Kickfire,software,closed,1/1/2006,6/17/2010,7/31/2008,7/31/2008,2.5808,2.5808,3.0027,4.6082,4,1,20000000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0
TX,Austin,"LifeSize, a Division of Logitech",public_relations,acquired,1/1/2003,,12/19/2005,9/18/2006,2.9671,3.7151,6.9671,8.3342,16,2,42500000,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5.5,1,1
CA,"El Segundo,",CHiL Semiconductor,semiconductor,acquired,1/1/2006,,1/1/2006,5/7/2008,0,2.3479,0,5.1616,7,3,22487000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2.3333,1,1
CA,San Mateo,Aptana,software,acquired,1/1/2007,,7/14/2009,7/14/2009,2.5342,2.5342,-1.2521,4.0493,3,1,7800000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1
NJ,Hampton,Enpirion,semiconductor,acquired,1/1/2001,,12/21/2004,3/31/2011,3.9726,10.2493,3,3,8,4,59000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,6,1,1
ID,Idaho Falls,RFinity,mobile,closed,10/1/2008,6/1/2013,2/1/2011,2/1/2011,2.337,2.337,0.5808,2.3726,5,1,4000000,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
CA,San Diego,ecoATM,cleantech,acquired,8/2/2008,,2/17/2010,2/6/2013,1.5452,4.5178,1.663,4.9178,6,4,71400000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.6667,1,1
CA,San Francisco,Adura Technologies,cleantech,acquired,1/1/2008,,10/16/2008,4/26/2012,0.7918,4.3205,3.9753,3.9753,5,3,25500000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.6667,1,1
CA,Mountain View,Rhythm NewMedia,advertising,acquired,1/1/2005,,11/10/2010,9/11/2012,5.8603,7.6986,5.8603,7.6712,28,4,28932322,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.6667,1,1
CA,San Francisco,Topsy Labs,analytics,acquired,1/15/2007,,1/1/2008,10/1/2012,0.9616,5.7151,6.0438,6.8849,18,6,35200000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,2.3333,1,1
MA,Burlington,Digit Wireless,public_relations,closed,1/1/2000,1/1/2012,3/14/2005,2/11/2008,5.2027,8.1178,8.0055,8.0055,2,2,10000000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.5,1,0
CA,Menlo Park,Silver Tail Systems,analytics,acquired,1/8/2008,,9/26/2008,9/22/2011,0.7178,3.7068,0.537,3.6274,11,3,22100000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.6667,1,1
MA,Acton,Tatara Systems,mobile,acquired,1/1/2001,,1/20/2004,6/22/2010,3.0521,9.4767,1,1,4,5,33000000,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,1
CA,Mountain View,Reliant Technologies,biotech,acquired,1/1/2001,,4/19/2007,4/19/2007,6.2986,6.2986,6.0027,6.0027,9,1,15000000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1
CA,Campbell,Atrua Technologies,mobile,acquired,1/1/2000,,12/7/2006,2/25/2009,6.937,9.1589,6.0055,6.0055,6,3,13000000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1
CA,Campbell,Casabi,mobile,acquired,1/1/2004,,12/19/2005,3/12/2007,1.9671,3.1945,2.2493,2.2493,5,2,12800000,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1
NY,New York,Peek & Co,mobile,closed,11/1/2007,2/22/2013,1/1/2008,8/12/2011,0.1671,3.7808,3.8356,6.1178,6,2,626096,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
MA,Cambridge,Bluefin Labs,analytics,acquired,6/1/2008,,4/1/2008,1/24/2012,-0.1671,3.6493,4.1507,4.6849,12,4,20350000,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3.75,1,1
